SAMPLE ID,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Fe,Ga,Gd,Hf,Hg,Ho,I,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Te,Th,Ti,Tl,Tm,U,V,W,Y,Yb,Zn,Zr,IGSN,EXPEDITION ID,REFERENCES,LATITUDE,LONGITUDE,LOC PREC,MIN ELEVATION,MAX ELEVATION,TECTONIC SETTING,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,Fe2O3T,FeO,FeOT,NiO,MnO,MgO,CaO,SrO,Na2O,K2O,P2O5,BaO,LOI,H2O,H2O_M,H2O_P,SO2,SO3,V2O3,V2O5,ZnO,CoO,La2O3,Ce2O3,O,FeS2,S_SLFI,SLFA,C_NON_CARB,CaCO3,CuO,Cu2O,Dy2O3,FeCO3,Gd2O3,HfO,HfO2,MgCO3,MnCO3,Nb2O3,Nb2O5,Nd2O3,Sc2O3,Sm2O3,Ta2O5,ThO,ThO2,UO2,WO3,Y2O3,ZrO2,S_PY,TOC,Ag.1,Al.1,As.1,Ca.1,Cd.1,Co.1,Cu.1,GER,INDIUM,Mg.1,Mn.1,Ni.1,OS_INI,Pa,S.1,Si.1,Zn.1,Zr2O3,Ti.1,As.2,As.3,GER.1,H2O_M.1,H2O_P.1,H2O_M.2,H2O_P.2,INDIUM.1,area,depth_start,depth_end,depth_mean,Depth,DataBase,SAMPLE_INFO
ODP0185-0801C-029R-001/016-018,,,,,,0.9658034053512663,,,,,,,9.183098591549296,,,,,12.618724559023068,12.083333333333334,11.369047619047619,,,13.389261744966444,15.016181229773462,,12.560975609756097,,,3.5862155534276186,7.045123726346433,7.4375,11.891891891891893,,,,,,5.988779803646564,12.038404726735598,,,11.208883418072162,5.661971830985916,,10.833333333333334,,0.5590551181102362,,,,,,,,,12.882882882882882,,5.545023696682464,16.926829268292682,13.333333333333332,,2.6705882352941175,11.202933530841177,,,32.0,,,13.714285714285715,11.541582150101421,,15.089285714285715,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.39,2.43,13.55,,14.97,,,,,0.274,6.7,10.98,,2.72,0.108,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,52.6,,,,,58.6,,,,,128.0,,,,,,,,,,,pacific_plate_west_ref,16.0,18.0,17.0,738.06,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-030R-001/003-007,,,,,,1.140363428244384,,,,,,,8.580281690140845,,,45.316455696202524,,11.424694708276798,10.395833333333334,10.595238095238095,,,12.701342281879196,14.207119741100323,,10.97560975609756,,,12.186491741740149,6.695778748180494,8.249999999999998,9.243243243243244,,,,,,5.778401122019636,11.344165435745937,,,11.943892166798204,6.802816901408451,,10.181159420289854,,21.73228346456693,,,,,,,,,12.252252252252253,,5.734597156398104,7.317073170731707,12.314814814814815,,2.6588235294117646,11.202933530841177,,,11.142857142857142,,,13.142857142857142,9.107505070993914,,14.464285714285715,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.22,2.43,13.77,,16.61,,,,,0.163,7.11,9.18,,2.8,0.367,0.26,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,37.9,,,,,41.1,,,,,124.0,,,,,,,,,,,pacific_plate_west_ref,3.0,7.0,5.0,747.33,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-030R-001/111-114,,,,,,1.4308198597796538,,,,,,,8.507042253521128,,,2.3797468354430378,,11.64179104477612,11.208333333333334,10.476190476190476,,,12.332214765100671,13.883495145631068,,11.585365853658535,,,2.0222271037383517,6.622998544395924,4.69375,11.0,,,,,,5.3436185133239835,11.078286558345642,,,9.968556154596962,1.859154929577465,,9.927536231884059,,0.8897637795275589,,,,,,,,,11.891891891891893,,5.260663507109005,7.585365853658536,12.314814814814815,,2.4470588235294115,10.37308660263072,,,4.904761904761904,,,12.43956043956044,10.649087221095336,,13.839285714285715,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.09,2.25,13.02,,15.37,,,,,0.21,6.27,11.05,,2.6,0.0609,0.217,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,44.0,,,,,57.6,,,,,113.0,,,,,,,,,,,pacific_plate_west_ref,111.0,114.0,112.5,748.41,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-030R-005/039-042,,,,,,0.8656460151666905,,,,,,,6.19718309859155,,,13.164556962025314,,8.616010854816825,8.625,7.44047619047619,,,8.875838926174497,9.093851132686085,,8.658536585365853,,,6.4419057163422035,5.007278020378457,8.0,9.121621621621623,,,,,,3.674614305750351,7.754800590841949,,,7.671653814828077,3.577464788732395,,7.137681159420289,,9.37007874015748,,,,,,,,,8.333333333333334,,5.308056872037914,4.609756097560975,8.898148148148149,,1.3058823529411765,7.422519746771315,,,13.76190476190476,,,10.241758241758243,8.70182555780933,,10.0,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.53,1.61,11.93,,12.69,,,,,0.197,7.14,15.07,,2.57,0.194,0.167,,6.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9,21.3,,,,,47.2,,,,,62.3,,,,,,,,,,,pacific_plate_west_ref,39.0,42.0,40.5,752.55,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-031R-004/043-045,,,,,,1.6597510373443982,,,,,,,8.507042253521128,,,1.0,,11.736770691994574,11.3125,10.535714285714285,,,12.265100671140939,13.948220064724918,,11.768292682926829,,,1.7333375174900156,6.593886462882096,4.749999999999999,11.364864864864865,,,,,,5.483870967741936,11.078286558345642,,,10.152308341778474,33.23943661971831,,9.746376811594201,,0.4472440944881889,,,,,,,,,11.891891891891893,,5.165876777251184,7.121951219512194,12.500000000000002,,2.541176470588235,10.37308660263072,,,4.119047619047619,,,12.989010989010989,10.912778904665315,,14.017857142857144,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.66,2.25,12.83,,15.19,,,,,0.23,6.07,11.27,,2.63,0.0522,0.221,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,50.9,,,,,51.5,,,,,117.0,,,,,,,,,,,pacific_plate_west_ref,43.0,45.0,44.0,761.02,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-031R-007/007-010,,,,,,1.2462440978680787,,,,,,,7.774647887323945,,,47.088607594936704,,10.474898236092265,10.041666666666668,9.345238095238095,,,11.124161073825503,11.45631067961165,,10.304878048780488,,,14.212039415435376,6.797671033478893,8.249999999999998,9.594594594594595,,,,,,4.55820476858345,9.67503692762186,,,9.738865920620075,3.394366197183099,,8.876811594202898,,24.566929133858267,,,,,,,,,10.427927927927927,,4.834123222748815,5.634146341463414,11.296296296296296,,2.094117647058823,9.451034460174657,,,5.666666666666666,,,12.725274725274726,9.269776876267748,,12.767857142857144,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.12,2.05,11.7,,17.37,,,,,0.161,8.1,9.21,,2.27,0.428,0.212,,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,18.4,,,,,44.6,,,,,103.0,,,,,,,,,,,pacific_plate_west_ref,7.0,10.0,8.5,764.81,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-032R-001/121-127,,,,,,0.8670768350264701,,,,,,,6.028169014084507,,,64.68354430379746,,8.19538670284939,7.583333333333334,7.5,,,9.026845637583893,9.449838187702266,,7.926829268292683,,,60.76643021085687,4.52692867540029,7.4375,7.310810810810811,,,,,,3.730715287517532,8.197932053175775,,,8.039158189191099,3.9436619718309864,,7.282608695652173,,71.49606299212599,,,,,,,,,8.76126126126126,,3.8151658767772507,4.658536585365853,8.74074074074074,,1.2235294117647058,7.330314532525709,,,1.838095238095238,,,8.263736263736265,7.079107505070994,,10.089285714285715,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.34,1.59,10.62,,17.51,,,,,0.141,8.94,6.31,,2.29,1.83,0.175,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,24.0,,,,,42.6,,,,,91.8,,,,,,,,,,,pacific_plate_west_ref,121.0,127.0,124.0,767.51,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-034R-002/036-040,,,,,,1.9172986121047362,,,,,,,9.295774647887324,,,76.0759493670886,,12.238805970149253,11.958333333333334,10.714285714285714,,,12.768456375838927,13.624595469255663,,12.195121951219512,,,27.4611135433763,7.540029112081513,8.8125,12.351351351351353,,,,,,5.792426367461431,11.59527326440177,,,9.830742014210829,6.126760563380282,,10.43478260869565,,44.09448818897638,,,,,,,,,12.184684684684685,,5.450236966824644,7.975609756097561,12.777777777777777,,2.635294117647059,10.142573567016703,,,29.476190476190474,,,13.032967032967033,11.76470588235294,,14.285714285714286,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.86,2.2,12.41,,17.27,,,,,0.186,5.95,9.43,,2.49,0.827,0.214,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,48.6,,,,,43.8,,,,,115.0,,,,,,,,,,,pacific_plate_west_ref,36.0,40.0,38.0,786.9,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-035R-003/100-104,,,,,,1.9602232078981257,,,,,,,10.422535211267606,,,9.468354430379746,,13.202170963364994,13.333333333333334,11.249999999999998,,,13.65771812080537,14.174757281553397,,13.414634146341465,,,4.183918145665555,8.762736535662299,9.625,13.364864864864865,,,,,,6.072931276297336,12.333825701624814,,,10.979193184095273,6.352112676056339,,11.521739130434781,,3.2755905511811023,,,,,,,,,12.815315315315315,,5.8767772511848335,7.682926829268292,13.796296296296296,,3.0470588235294116,10.926317888104357,,,38.38095238095238,,,15.406593406593405,12.718052738336713,,13.839285714285715,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.64,2.37,13.09,,14.65,,,,,0.217,6.02,10.82,,2.76,0.126,0.239,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8,63.8,,,,,53.2,,,,,108.0,,,,,,,,,,,pacific_plate_west_ref,100.0,104.0,102.0,798.62,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-037R-004/106-110,,,,,,2.0174560022893115,,,,,,,9.35211267605634,,,0.9873417721518986,,12.388059701492539,11.854166666666668,11.19047619047619,,,13.154362416107382,15.04854368932039,,12.256097560975608,,,3.6858326521339415,7.045123726346433,4.8687499999999995,11.594594594594595,,,,,,6.633941093969145,12.038404726735598,,,10.519812716141494,1.8873239436619722,,10.76086956521739,,1.332283464566929,,,,,,,,,12.725225225225225,,5.355450236966824,8.829268292682926,13.055555555555555,,3.011764705882353,10.511394423999128,,,4.952380952380952,,,12.681318681318682,11.29817444219067,,15.446428571428573,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.27,2.28,13.19,,15.41,,,,,0.216,6.1,10.83,,2.71,0.111,0.229,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9,56.2,,,,,50.7,,,,,120.0,,,,,,,,,,,pacific_plate_west_ref,106.0,110.0,108.0,818.32,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-037R-005/112-114,,,,,,2.3036199742452426,,,,,,,7.154929577464789,,,39.62025316455696,,9.348710990502035,9.104166666666668,8.392857142857142,,,1.7785234899328861,11.229773462783172,,9.329268292682926,,,14.37806791327925,5.924308588064046,5.949999999999999,9.256756756756758,,,,,,5.0070126227208975,8.862629246676514,,,9.509175686643186,3.2957746478873244,,8.115942028985508,,22.519685039370078,,,,,,,,,9.324324324324323,,4.592417061611374,6.536585365853659,54.907407407407405,,2.2235294117647055,8.805597960455412,,,12.476190476190476,,,10.43956043956044,8.823529411764705,,10.982142857142858,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,46.87,1.91,10.95,,21.77,,,,,0.131,8.88,7.19,,2.43,0.433,0.207,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,17.7,,,,,30.3,,,,,84.4,,,,,,,,,,,pacific_plate_west_ref,112.0,114.0,113.0,819.58,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-038R-001/022-027,,,,,,2.0174560022893115,,,,,,,8.112676056338028,,,12.784810126582277,,10.881953867028493,10.4375,9.642857142857142,,,11.493288590604028,12.233009708737864,,10.73170731707317,,,6.2094658193607835,6.550218340611353,4.925,10.216216216216218,,,,,,6.115007012622722,10.265878877400295,,,9.646989827029318,6.774647887323944,,9.420289855072463,,7.196850393700788,,,,,,,,,10.968468468468469,,5.924170616113743,9.170731707317072,11.666666666666666,,2.105882352941176,10.0964709598939,,,26.857142857142854,,,12.571428571428573,9.959432048681542,,13.839285714285715,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,46.38,2.19,12.67,,13.26,,,,,0.273,5.98,15.67,,2.57,0.187,0.21,,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,67.3,,,,,60.0,,,,,103.0,,,,,,,,,,,pacific_plate_west_ref,22.0,27.0,24.5,823.02,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-038R-003/053-059,,,,,,2.1891543854628703,,,,,,,7.211267605633804,,,89.87341772151898,,9.60651289009498,9.291666666666666,8.869047619047619,,,10.302013422818792,11.521035598705502,,9.695121951219512,,,20.454710934364936,6.1717612809315865,20.812499999999996,8.783783783783784,,,,,,4.9929873772791025,9.231905465288035,,,7.763529908418833,20.845070422535212,,8.478260869565217,,29.921259842519685,,,,,,,,,9.90990990990991,,5.071090047393365,6.0,10.277777777777779,,0.3411764705882353,10.142573567016703,,,30.19047619047619,,,10.417582417582418,8.397565922920892,,12.857142857142858,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.84,2.2,13.24,,17.14,,,,,0.0726,9.91,5.52,,2.66,0.616,0.169,,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8,67.0,,,,,53.2,,,,,96.0,,,,,,,,,,,pacific_plate_west_ref,53.0,59.0,56.0,826.29,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-042R-002/034-038,,,,,,1.6311346401488054,,,,,,,6.309859154929577,,,20.0,,8.466757123473542,8.041666666666666,8.214285714285714,,,9.077181208053691,10.129449838187702,,8.292682926829269,,,6.2094658193607835,5.007278020378457,6.687499999999999,7.621621621621621,,,,,,4.095371669004208,8.12407680945347,,,7.947282095600343,5.23943661971831,,7.391304347826086,,7.480314960629921,,,,,,,,,8.626126126126126,,6.113744075829383,5.048780487804877,8.99074074074074,,1.964705882352941,7.929648425122151,,,37.666666666666664,,,9.626373626373626,7.423935091277891,,10.446428571428573,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.3,1.72,14.81,,11.98,,,,,0.193,6.75,10.82,,2.82,0.187,0.173,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3,56.5,,,,,77.2,,,,,104.0,,,,,,,,,,,pacific_plate_west_ref,34.0,38.0,36.0,861.55,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-043R-001/013-015,,,,,,1.5595936471598226,,,,,,,7.380281690140845,,,0.34177215189873417,,10.081411126187245,9.645833333333334,9.404761904761905,,,10.570469798657719,12.135922330097088,,10.060975609756097,,,2.430657208434275,5.647743813682678,6.4375,9.986486486486488,,,,,,4.964936886395512,9.601181683899556,,,8.314786469963364,10.859154929577466,,8.442028985507246,,0.6803149606299213,,,,,,,,,10.337837837837837,,5.592417061611374,6.317073170731708,10.74074074074074,,2.3058823529411763,9.404931853051853,,,3.9523809523809526,,,10.637362637362637,9.553752535496958,,12.589285714285715,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.46,2.04,13.52,,13.72,,,,,0.241,6.61,11.44,,2.78,0.0732,0.181,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,64.6,,,,,51.0,,,,,108.0,,,,,,,,,,,pacific_plate_west_ref,13.0,15.0,14.0,869.23,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-043R-002/101-104,,,,,,1.3907569037058236,,,,,,,5.859154929577465,,,28.73417721518987,,8.710990502035278,8.479166666666668,7.857142857142857,,,9.077181208053691,9.611650485436893,,8.536585365853657,,,47.15209338765943,4.643377001455604,5.55,8.54054054054054,,,,,,3.9270687237026647,7.754800590841949,,,7.901344048804964,4.732394366197184,,7.028985507246376,,47.71653543307087,,,,,,,,,8.355855855855856,,4.682464454976303,4.7073170731707314,9.194444444444445,,1.788235294117647,7.975751032244954,,,7.714285714285714,,,9.912087912087912,8.174442190669371,,10.357142857142858,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.06,1.73,12.11,,16.72,,,,,0.207,6.72,8.67,,2.63,1.42,0.172,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6,34.0,,,,,56.0,,,,,100.0,,,,,,,,,,,pacific_plate_west_ref,101.0,104.0,102.5,871.57,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-043R-003/050-055,,,,,,0.735441407926742,,,,,,,4.061971830985915,,,42.91139240506329,,6.743554952510176,7.020833333333334,5.636904761904761,,,6.778523489932886,7.540453074433657,,6.890243902439024,,,74.38076703405433,3.347889374090247,5.949999999999999,7.148648648648649,,,,,,3.099579242636746,5.531757754800591,,,4.915371007105414,4.873239436619718,,4.891304347826087,,83.62204724409449,,,,,,,,,6.081081081081082,,3.440758293838862,3.6585365853658534,6.824074074074074,,1.4588235294117646,6.177749354455629,,,3.261904761904762,,,6.395604395604396,6.835699797160244,,7.955357142857143,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.84,1.34,9.53,,18.12,,,,,0.191,7.58,8.22,,1.94,2.24,0.107,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,53.7,,,,,52.2,,,,,75.7,,,,,,,,,,,pacific_plate_west_ref,50.0,55.0,52.5,872.42,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-046R-002/048-052,,,,,,1.8171412219201601,,,,,,,7.098591549295775,,,28.60759493670886,,8.860244233378562,8.145833333333334,8.571428571428571,,,1.7114093959731544,10.87378640776699,,8.597560975609754,,,17.931077767138092,5.516739446870451,6.03125,7.283783783783784,,,,,,4.866760168302946,8.78877400295421,,,9.00385717189403,8.492957746478874,,8.079710144927535,,21.73228346456693,,,,,,,,,9.346846846846848,,5.402843601895734,6.317073170731708,53.24074074074074,,2.2235294117647055,8.298469282104577,,,8.142857142857142,,,8.87912087912088,7.221095334685598,,11.25,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.74,1.8,13.18,,12.59,,,,,0.189,5.88,12.47,,2.93,0.54,0.196,,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3,64.7,,,,,39.8,,,,,112.0,,,,,,,,,,,pacific_plate_west_ref,48.0,52.0,50.0,899.9,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-050M-001/029-032,,,,,,2.1176133924738876,,,,,,,8.845070422535212,,,6.658227848101265,,11.004070556309362,10.395833333333334,10.535714285714285,,,11.929530201342283,12.459546925566343,,10.73170731707317,,,3.1479003191197985,7.045123726346433,6.5625,10.175675675675675,,,,,,6.072931276297336,11.004431314623337,,,10.01449420139234,5.816901408450704,,10.07246376811594,,2.1889763779527556,,,,,,,,,11.486486486486486,,6.398104265402843,7.317073170731707,11.75925925925926,,2.2470588235294118,10.557497031121931,,,6.523809523809524,,,12.32967032967033,9.797160243407708,,12.321428571428573,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.05,2.29,15.36,,13.17,,,,,0.242,6.79,10.46,,3.09,0.0948,0.218,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4,84.2,,,,,61.2,,,,,119.0,,,,,,,,,,,pacific_plate_west_ref,29.0,32.0,30.5,931.79,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-052M-001/047-049,,,,,,1.2863070539419088,,,,,,,8.056338028169014,,,0.27848101265822783,,10.827679782903664,10.375000000000002,10.119047619047619,,,11.44295302013423,12.880258899676376,,10.670731707317072,,,3.4865984547212956,6.098981077147016,6.312499999999999,10.216216216216218,,,,,,5.778401122019636,10.265878877400295,,,9.601051780233941,5.873239436619719,,9.347826086956522,,0.6283464566929134,,,,,,,,,10.923423423423422,,5.924170616113743,7.097560975609755,11.481481481481481,,2.7764705882352936,10.004265745648294,,,5.285714285714286,,,11.098901098901099,9.858012170385397,,12.946428571428573,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.52,2.17,13.74,,13.65,,,,,0.259,6.97,11.14,,2.85,0.105,0.209,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1,59.2,,,,,44.6,,,,,122.0,,,,,,,,,,,pacific_plate_west_ref,47.0,49.0,48.0,933.27,Northwest_Pacific,Seafloor altered basalt
