SAMPLE ID,Rb,Ba,U,K,La,Ce,Pb,Sr,Nd,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO,Zr,Th,Ti,Nb
ODP0129-0801B-043R-001/132-135,25.295858081092533,38.519584987668914,41.43291427450047,26.570392448968853,38.072280846089114,33.75933096338363,22.90090749550677,24.30774057697167,24.75785238284239,6.990382767442365,4.596097119235039,4.628443985677727,47.192367234443346,6.424082830056298,2.999239096977981,0.4877494880339423,10.084927592790706,20.982142857142858,28.235294117647054,11.156830923718374,57.0827489481066
ODP0129-0801B-038R-001/022-025,18.483811818686675,28.838031071899103,29.730487409497037,22.088376909572332,33.056527716984064,29.87752254942734,21.58409959752261,20.690872429843452,22.124768681241857,6.0857579643142925,4.054586259156735,3.9110833334176696,47.00760777824189,5.78845478785033,2.8352157835654634,0.42395860294846965,10.789754165778385,17.321428571428573,23.52941176470588,12.309396101788455,50.490883590462836
ODP0129-0801B-040R-001/015-018,26.24373723271995,41.40957175323328,39.3445873180457,28.795797394120438,47.034492219576,36.834578618213854,23.416104969725875,26.909852491678613,23.482466114575583,5.327817167234928,3.6951143894513185,3.3878501348157997,44.40142743486221,9.246361496516288,2.5878182258525895,0.3858939155506961,11.57572248759811,13.660714285714286,37.17647058823529,15.213860350525056,68.72370266479663
ODP0129-0801B-041R-001/020-025,41.08146909775204,56.50521450760127,49.06685953800606,45.687623845263246,57.52383865148382,47.88315895080313,30.65865443646479,35.895891436089535,32.99274241440477,7.421328928348946,4.653962936082432,4.3327324064708135,45.800487548063,8.128564822873466,2.893346520770135,0.6619712273596865,10.077437546025482,27.5,42.35294117647059,16.41252813571794,74.33380084151473
ODP0129-0801B-041R-001/026-031,32.279966360138886,45.18951396187123,47.36367625132921,40.74895711646305,49.50286329274792,39.88350907159457,25.735467019280957,28.60601864116323,28.57366570026967,8.115120834603752,4.624047270891878,4.41072127036976,46.8516477357221,7.109713034163682,3.078244804101579,0.5517259136352612,9.578817683178894,24.28571428571429,35.52941176470588,15.25996295764786,67.32117812061712
ODP0129-0801B-041R-001/130-136,37.54175621843625,51.45592088297458,49.82729427779433,44.51830557951456,52.02756678489155,42.76184783449529,29.504803327380564,32.86331700154807,29.4971366661157,7.011863780751113,4.27043228311733,4.25115410070866,46.33932495812936,7.400963481287717,2.901477498033837,0.6575750416335722,9.38429916152538,25.446428571428573,41.17647058823529,14.937244707788237,68.72370266479663
ODP0129-0801B-042R-002/000-007,27.985742786404384,41.833251555722256,45.73489012803971,32.66094180327971,46.581299919825,37.74112376227426,24.918846800034153,27.913061661982688,27.5836142171012,6.324252930049791,4.223341961815804,4.316314899893193,45.50566693514875,6.661829446841938,2.747258389514354,0.5842455601470443,10.583138404626155,21.696428571428573,35.29411764705882,13.323653458490124,58.906030855539974
ODP0129-0801B-042R-002/129-134,26.786661975243245,38.19586550779179,41.5289197646722,28.720844309986916,41.659053925938814,35.27223981579232,23.39510308732676,25.906984312262114,25.987823044625074,7.106219981965531,4.441124933523626,4.028235488595375,46.94200346774497,5.640957636834396,2.9104043738384138,0.5169609330913338,10.650472685209227,20.80357142857143,30.235294117647054,13.461961279858535,57.503506311360454
ODP0129-0801B-043R-001/022-027,27.881482165234484,37.87828308158915,41.58777612791434,31.12403539209204,42.51129728801943,35.33710007779714,23.950395044404356,27.38736815734633,26.79829058367712,7.524100589731433,4.4285569148358315,4.3757336606886,46.8634944771646,5.738726908890995,2.9808468674386437,0.5254414261332399,10.208829380703758,21.78571428571429,30.11764705882353,13.554166494104141,58.906030855539974
ODP0129-0801B-043R-001/128-134,25.041662245197525,37.26849153172138,34.50915886789725,28.44223689664537,35.691869475317894,30.981491523025003,24.51305012009786,22.542442532091908,22.7418030857723,6.0854625192109895,4.35483521830823,4.142240753881417,46.32354866480032,8.813514052076458,2.7083055431563863,0.4661082823576857,10.544487181106176,18.571428571428573,29.882352941176467,11.433446566455194,51.89340813464236
ODP0129-0801B-043R-004/005-010,29.756739313819253,40.2630188449337,46.07802694906253,35.918973331441315,44.353454375813214,36.82757083511565,23.35488998172101,27.026459558916308,27.445407598940896,8.035529056289825,4.575075019814086,4.37544494530378,47.06590167256147,5.979087087999694,3.0241035184283405,0.5890653449811679,9.163187178530576,23.125,31.17647058823529,14.199602993823385,60.308555399719495
ODP0129-0801B-044R-001/018-024,29.18004597682428,40.28246707761454,48.40969419386108,35.35411254359903,45.873106721181514,38.0215039326397,23.234342348372483,26.423171849714038,27.758570693493375,7.5689101106047465,4.534717429921012,4.329396411536006,46.819723585445566,5.67310852798153,2.988790401398029,0.5591959168257314,9.53188879351629,23.571428571428573,32.94117647058823,15.029449922033841,60.308555399719495
ODP0129-0801B-044R-001/107-113,24.99571214123989,35.847508271878574,35.3458633204521,25.26145873207362,39.91883609335599,35.494296007057535,22.059197047234836,26.305972962631884,25.424140751392827,6.075030367600165,4.143313336306197,3.8526735455411734,46.52615631994103,6.19622778479282,2.7388945586535183,0.47334956702868175,11.199905382412464,19.107142857142858,30.823529411764707,15.029449922033841,58.906030855539974
ODP0129-0801B-044R-002/027-032,30.504013611098262,39.72733060422396,47.682294681307184,35.99049194889669,46.36513050807232,37.48047554181655,22.99068751836278,26.49380911302513,28.051288861666002,7.6943740769129025,4.513053366162433,4.399473566111093,47.08200460991659,6.2169578033192865,3.0235452197984407,0.5564060892440642,9.8701367108806,22.67857142857143,32.94117647058823,15.075552529156647,61.71107994389902
ODP0129-0801B-044R-003/028-033,29.63945688580308,41.11359265156815,45.032192349672165,36.88206914177834,45.876978054551756,37.66657811553433,23.88330489109209,27.175926186490585,27.53175650044703,7.967161579506303,4.569770076316696,4.4298770848898545,47.3769727856085,5.501984287634392,3.12381575179774,0.5888915636613632,9.196655719345518,23.92857142857143,32.470588235294116,14.56842385080581,61.71107994389902
ODP0129-0801C-001R-001/014-020,26.290553299816022,36.91512774034762,33.75262508909081,27.10938200439164,37.08466069193497,31.432235015752912,22.968296788953005,22.88351307003194,23.198504760970266,6.773527415453629,4.402735623074477,4.362971112920723,46.34393615735148,6.4579971723217335,2.877607835001826,0.4643911346224519,10.633567597059349,19.732142857142858,29.41176470588235,12.40160131603406,53.295932678821885
ODP0129-0801C-001R-001/109-114,28.350383408213737,39.46661165764565,40.8793170110679,31.77303072018668,42.36457278438634,35.298580275306,24.09152666070959,26.382059663583686,26.483673128771162,7.6073587975011225,4.487639573496407,4.40693651742788,46.523143975265455,6.236240257858159,2.8784692129753364,0.5421881477360428,10.211027049258753,21.607142857142858,30.705882352941174,12.908729994384895,57.503506311360454
ODP0129-0801C-001R-005/033-038,29.687814431895216,40.384282013676966,45.60537692597085,36.087976741900775,44.695878140722726,37.43790112637824,24.00291200503726,27.391133055508412,27.548969856690604,8.099423755045489,4.6200218647357625,4.463492020657934,47.436511584639334,5.790203964559882,3.151081502578989,0.5937055983036418,9.025943157638359,23.839285714285715,31.64705882352941,14.476218636560205,61.71107994389902
ODP0129-0801C-002R-001/112-118,29.04155504330313,35.5486551179245,47.37621346786556,32.56898612963017,40.77253158396877,35.38609457204184,23.21915413862972,25.725011921384343,27.032899973756376,8.955319470280775,5.264276327195843,5.0149572904914566,47.795916114044985,5.156305232551011,3.2062304412451645,0.5894216807092629,9.059455387727697,23.125,28.58823529411765,14.153500386700582,58.906030855539974
ODP0129-0801C-002R-003/114-119,27.93368088483163,36.216318836226925,47.489622946846815,32.3796143036264,40.99736298417438,35.703577175365574,23.099426530839022,24.363737545811382,26.990622325626475,8.41180876122908,4.968032507143877,4.732925118874431,47.8087706898922,5.285283396729418,3.193604528686826,0.568418430837209,9.50430357804423,22.767857142857146,29.058823529411764,14.614526457928616,57.503506311360454
ODP0129-0801C-002R-004/071-076,27.830331777658454,36.416816950223186,47.36843268694511,32.52221767684137,40.66838940827988,35.47618169424839,23.13403152980259,24.985859090105173,26.711664078580593,8.57918493045953,5.0793874718951315,4.7637545618182395,47.74352242010469,5.262626753217344,3.195142233570288,0.5694139462330043,9.484897073784186,22.946428571428573,28.941176470588232,14.522321243683008,57.503506311360454
ODP0129-0801C-005R-001/103-105,1.2356028510805923,1.3189740456499217,2.9923005399594444,2.4758623828840958,3.07710106690229,4.108088962064859,4.579144946170374,4.545210681298541,5.311434665203353,6.472110502241646,5.861144426101103,6.0034250575966155,49.763998545892775,8.079910837090624,2.3589602559841105,0.10439879508765296,11.857485075893022,6.25,1.1764705882352942,5.670620676104793,2.805049088359046
ODP0129-0801C-005R-002/087-089,0.6616510674755367,1.119985998836816,2.265382251513299,1.6252823283630475,3.041255173856941,3.9976228142104584,3.6840669565547266,4.203780542185723,5.094369964475607,6.5109928014771254,5.722696200923913,5.911880468250858,49.86374127548611,8.143386364638955,2.1690126893156116,0.11415645166977728,11.685091932119198,5.892857142857143,0.9411764705882353,5.532312854736384,2.805049088359046
ODP0129-0801C-005R-003/038-043,1.3358049868285895,2.3030563882623456,4.597123613120991,2.438325340880607,4.199355575660912,4.516066409881912,4.548224571053874,5.402134578395201,5.208313674714004,5.943415118136605,5.287945059817905,5.500451122968888,49.562129715371924,7.772221853355173,2.296788790981643,0.11198237450744147,12.180412403053563,6.1607142857142865,1.5294117647058822,5.301799819122368,5.610098176718092
ODP0129-0801C-005R-003/125-131,3.7815671944235714,2.716002489955285,4.033863593029149,6.90290207237345,2.8864609027876447,4.044775375648747,13.537748636986429,4.955559763005181,4.996650122765287,5.741220052917383,5.302628892649546,5.415734981033016,50.52173940921683,8.255255731815888,2.834374518776826,0.08289184328622576,8.543175164512643,5.982142857142858,1.2941176470588234,4.74856853364873,0.9817671809256662
ODP0129-0801C-006R-002/029-034,1.066526986364682,2.1294873062209674,4.082180509882437,2.095805732954362,3.1943209098557186,3.1920507746387576,3.46890659564692,4.207365002362242,4.107580856198888,5.446561691796963,4.832973210197422,5.048890103600831,49.61634122947232,8.661726971294389,1.9612198385618864,0.08296763413275207,12.235978911512277,4.910714285714286,0.9411764705882353,4.518055498034714,4.20757363253857
ODP0129-0801C-006R-002/119-124,0.4348336601300316,0.9861269068359967,1.429429155442851,1.6825403501307186,3.132783689090813,3.212052273087292,2.39113548809331,4.692217926861075,4.295947955143242,5.792107290161056,4.768275275586322,5.083487488913448,49.463821222639915,8.676185552029951,2.0255462263742956,0.08978259077167697,12.119220071364172,5.357142857142858,0.3529411764705882,4.61026071228032,4.20757363253857
ODP0129-0801C-006R-003/037-042,0.3244879102055883,0.80024047420939,1.3880595606166515,1.4412338043990425,3.1401933206489705,2.8246224857352837,1.7056259590108018,4.918841742268286,3.6385501851316646,4.921917007620714,4.40586227503567,4.64144948578673,49.050583187263726,9.196235709797548,1.8335907930024007,0.07668529448849419,12.28623973579933,4.285714285714286,0.3529411764705882,4.518055498034714,5.610098176718092
ODP0129-0801C-007R-001/053-058,1.8263399308252275,2.4637833112916785,7.636837170097947,5.115189230316606,5.953587267662631,8.061819773979925,6.935839236280632,5.02354116516143,9.045714816077178,9.916862441731185,7.85378213177818,8.464455925376543,50.26300631343532,7.080302071691552,2.5220648024525896,0.17342522329631516,10.758115620180092,10.625,2.235294117647059,8.897803174701018,9.817671809256662
ODP0129-0801C-007R-001/099-105,1.2865197332257272,1.8733476417555517,4.352071307726306,3.3981864208335417,5.925797191291164,8.213870554422394,6.393344647891736,5.0494487612955385,9.952751908880654,9.836504912035995,7.532932702439305,8.13152379531069,50.317205867509976,7.1161049424208835,2.2205119859088205,0.2099394556773941,10.531920053526138,10.714285714285715,1.647058823529412,9.036110996069429,11.220196353436185
ODP0129-0801C-007R-003/000-005,1.5440362702472692,2.3883477148853554,6.061260300753707,4.410847420032155,5.901715944217894,7.905417174039379,5.416662155715236,4.939540053601119,9.25286796467451,9.987328931763406,7.840269946126688,8.519420276501645,50.31069809509253,7.096188841878665,2.4928196428210065,0.1816186160300192,10.662587847015281,10.625,2.117647058823529,9.082213603192232,9.817671809256662
ODP0129-0801C-007R-004/077-083,1.0744547809284208,2.0622361592014262,5.404947561769648,3.32985437808569,5.915885147883778,8.274650608011042,4.76507444963789,5.006224785199609,10.406860773356124,9.81294869929711,7.650988918169697,8.234578018285891,50.35099720455045,7.188019559564637,2.2183331433693745,0.19316235495864362,10.459140402066428,10.714285714285715,1.8823529411764706,9.266624031683442,11.220196353436185
ODP0129-0801C-007R-004/137-142,1.2828685426196555,2.211542827504519,5.5186240727835445,3.6212496290671625,5.7764570959049415,7.664852388580231,5.915815958981726,4.943110119655707,8.906729145115644,9.832066693786821,7.868549966479015,8.258391869067168,50.28200931378151,7.145810752247877,2.4224155039544204,0.1757551369215118,10.644540123796265,10.357142857142858,1.8823529411764706,8.805597960455412,9.817671809256662
ODP0129-0801C-008R-001/065-067,0.5537474833408038,1.6366426199932618,2.977050665982924,2.3882388167610693,6.388563633952861,8.098797540970887,4.291215994164498,4.227146056042408,10.184675505968077,10.475991465795673,9.394145882387154,9.300609976241608,50.10638880231232,6.533220136333245,2.453745414634916,0.2756204339507341,10.13943095886067,10.0,1.647058823529412,10.0964709598939,8.41514726507714
ODP0129-0801C-008R-001/101-106,1.4525409163354266,2.248638564495621,6.167713917194261,4.109068190772057,5.733470054644973,7.673751775193868,6.701627914770989,4.91574964748498,8.863248152027156,9.79180376780876,7.858589277841473,8.30253892944568,50.281092485345766,7.144358715403331,2.4277911205673974,0.1712089708525671,10.673141917103075,10.357142857142858,2.0,8.759495353332609,9.817671809256662
ODP0129-0801C-008R-002/078-080,0.8934075694439566,1.744910298351876,3.973050699140145,2.9605199961827444,5.767314410371864,7.366818361261128,4.526022007361352,4.983316946110363,8.983263206371204,9.858839616061841,7.718468156801579,8.198430014531928,50.32199700730141,6.943328987254244,2.4086317563977593,0.21312962834932142,10.53644230388621,10.089285714285715,1.5294117647058822,8.713392746209806,9.817671809256662
ODP0129-0801C-008R-002/133-139,0.5793643032884115,1.5687266437162848,3.2572850156799293,2.831763208804182,5.507901141101278,7.473603295069632,5.579919762284029,4.811886357741531,8.972326225997461,9.98295421498582,8.93409922609632,8.630912421238977,50.19761283768859,7.067789713586687,2.5697090106823817,0.24356724595065365,10.723516919228352,10.357142857142858,1.2941176470588234,8.805597960455412,8.41514726507714
ODP0129-0801C-009R-005/020-024,0.5480124435967547,1.2983886333732455,2.8668929970775583,2.057797222951348,4.903308115250523,6.065240174198045,4.395846940237944,4.327176804009559,7.954883677173277,8.257463803384825,7.523404023996311,7.885532088111572,50.16083554108687,7.183415505043328,2.447302598286317,0.22039652800867532,10.754236225438598,8.482142857142858,1.2941176470588234,7.883545817999347,7.012622720897616
ODP0129-0801C-010R-001/055-060,0.8703104264325482,1.8033687904752378,3.8435056770917355,2.916358508916306,5.031735891698619,6.624425732469779,4.375586772983846,5.087839027091456,7.859018311638236,8.038358869551594,6.360133874978148,7.05037851137131,49.47721847995568,7.740260687877885,2.1388258619943294,0.17965542317727318,11.012119749940657,8.660714285714286,1.4117647058823528,7.468622353894118,9.817671809256662
ODP0129-0801C-010R-006/067-070,0.4486750392644458,1.2529888067547938,3.298090865402287,2.0624151532189052,5.122692018079791,6.903750048302325,4.39587943886001,4.904222721218904,8.281149499646373,8.543258893041234,6.992067249843751,7.462898050350556,50.08511873872658,7.230829604117655,2.462974728146119,0.24218384866632078,10.537326706703363,9.017857142857144,1.2941176470588234,8.20626406785897,8.41514726507714
ODP0129-0801C-011R-002/121-126,2.2338309302386654,3.0186319280698153,10.503833354939333,5.971336534389004,9.092651650444942,10.678062780221435,8.064902648854785,5.936086917315991,12.33265934209344,11.308671646564775,8.817794970054672,9.424902415542164,50.24120831778234,6.738557667835163,2.606868617148168,0.19623515959747692,10.578308277884794,12.589285714285715,2.941176470588235,10.0964709598939,12.622720897615709
ODP0129-0801C-011R-003/121-126,0.7675799036898961,1.7738635159324432,4.549068178703651,3.2337088512910666,6.091636071812466,7.9344950761435555,6.430295067526901,4.954195513434527,9.486341149414113,10.035967519972294,8.06047129318403,8.4211648774115,50.264152961259015,6.8139428190552636,2.5416301827017023,0.20645618180087758,10.683177657025098,10.892857142857144,1.5294117647058822,8.990008388946624,9.817671809256662
ODP0129-0801C-011R-003/131-136,0.8784631311365664,1.287539225966206,2.1246592660044907,2.7928021841769426,5.17188841304341,7.581345492532138,4.247286338094698,5.074651743851897,10.81485243803207,10.570858919491725,8.239621174033788,9.146431221997586,50.0841792476603,6.752300641371516,2.5791408732969927,0.2675274928358362,10.437615608272488,11.25,0.823529411764706,9.727650102911474,9.817671809256662
ODP0129-0801C-012R-003/032-037,1.1209849234746232,1.8846397167696791,5.2914460116451485,3.198794237898257,6.5340082187175605,9.18759171073873,6.658576154973262,4.218732560365289,12.446220044521999,12.238669908606127,10.46220083349031,10.487066382610339,50.379845479014264,6.295405698253414,2.6322160216928463,0.21212123912290057,10.361886953885561,12.767857142857144,1.8823529411764706,10.603599638244736,9.817671809256662
ODP0129-0801C-012R-003/057-062,0.6493350876593683,1.7228134007609532,3.9738122329945913,2.5779528407181678,6.43918624036009,9.007687314456664,5.977266320498015,4.175844059932657,12.326133765006748,12.247233356348513,10.444540489893367,10.496675527336723,50.40360770371313,6.366971958752487,2.6327790245517066,0.218538754813825,10.301408287001223,12.857142857142858,1.647058823529412,10.557497031121931,9.817671809256662
ODP0185-0801C-015R-007/031-034,0.6122431731987689,1.7384611901993567,2.9526805610975106,2.733291919423261,7.083169155204222,6.230768503995261,4.04307449999918,5.119665223114868,7.9207445989352605,8.931231442728338,8.185775145784396,8.632173370205216,50.32805331969649,6.395322977124084,2.7425332996086684,0.1910940279682317,10.813081553702169,7.598214285714286,2.4705882352941173,11.756164816314815,5.483870967741936
ODP0185-0801C-034R-001/093-096,1.5169996019732792,1.8719323631646616,6.459336314329014,3.7796324724701797,7.989057011318535,9.451715547335509,7.455856584819656,4.436241679074736,12.115581603404607,11.807029763695127,10.874387454320994,11.167116691717307,50.31000142139402,6.616812103673083,2.8464160918347785,0.2488933293972391,10.419256101521144,14.642857142857144,2.941176470588235,11.110728316595571,6.32538569424965
